Date, Palmer Drought Severity Index (PDSI),State, Precipitation_x, Average Temperature_x, Average Temperature_y, Precipitation_y
2000-03,-3.48,Texas,2.36,61.4,,
2000-04,-3.57,Texas,1.91,66.1,,
2000-05,-4.18,Texas,3.13,76.9,,
2000-06,-3.47,Texas,5.03,78.6,,
2000-07,-4.47,Texas,0.70,84.1,,
2000-08,-5.32,Texas,0.47,84.2,,
2000-09,-5.77,Texas,1.18,78.1,,
2000-10,0.54,Texas,4.00,67.2,,
2000-11,2.47,Texas,5.24,51.1,,
2000-12,2.80,Texas,1.75,42.4,,
2001-01,3.38,Texas,2.35,43.9,,
2001-02,3.41,Texas,2.03,51.9,,
2001-03,4.14,Texas,3.25,53.3,,
2001-04,-0.63,Texas,0.79,67.8,,
2001-05,-0.81,Texas,3.02,74.1,,
2001-06,-0.94,Texas,2.55,80.9,,
2001-07,-1.73,Texas,0.97,85.1,,
2001-08,-1.10,Texas,3.60,82.8,,
2001-09,-0.91,Texas,3.23,74.9,,
2001-10,-1.11,Texas,1.74,65.4,,
2001-11,-0.51,Texas,3.31,58.9,,
2001-12,-0.22,Texas,2.27,49.4,,
2002-01,-0.54,Texas,0.96,48.7,,
2002-02,-0.73,Texas,1.05,47.1,,
2002-03,-0.40,Texas,1.98,55.4,,
2002-04,-0.75,Texas,1.79,69.1,,
2002-05,-1.50,Texas,1.90,74.0,,
2002-06,-1.87,Texas,2.39,80.6,,
2002-07,0.83,Texas,4.73,80.9,,
2002-08,0.36,Texas,1.75,82.8,,
2002-09,0.25,Texas,2.99,76.0,,
2002-10,1.75,Texas,6.17,64.9,,
2002-11,1.93,Texas,1.83,53.0,,
2002-12,2.76,Texas,3.11,47.8,,
2003-01,2.40,Texas,0.58,46.2,,
2003-02,2.85,Texas,2.40,48.3,,
2003-03,-0.20,Texas,1.13,57.2,,
2003-04,-0.78,Texas,0.77,66.6,,
2003-05,-1.76,Texas,1.50,75.8,,
2003-06,-1.17,Texas,4.48,78.5,,
2003-07,-1.15,Texas,2.36,82.1,,
2003-08,-1.26,Texas,2.09,82.9,,
2003-09,-0.70,Texas,3.91,73.9,,
2003-10,-0.61,Texas,2.71,67.4,,
2003-11,-0.90,Texas,1.56,58.0,,
2003-12,-1.51,Texas,0.71,49.1,,
2004-01,-1.46,Texas,2.17,48.9,,
2004-02,0.47,Texas,2.81,47.4,,
2004-03,0.48,Texas,2.35,61.8,,
2004-04,1.26,Texas,3.94,64.3,,
2004-05,0.72,Texas,2.39,73.7,,
2004-06,2.28,Texas,6.66,78.7,,
2004-07,2.78,Texas,2.37,80.7,,
2004-08,3.37,Texas,3.18,79.2,,
2004-09,2.88,Texas,2.55,75.2,,
2004-10,3.05,Texas,3.95,69.7,,
2004-11,5.01,Texas,6.18,55.7,,
2004-12,4.55,Texas,0.81,47.6,,
2005-01,4.49,Texas,1.89,50.7,,
2005-02,4.66,Texas,2.51,51.9,,
2005-03,4.36,Texas,1.80,56.5,,
2005-04,-0.50,Texas,0.70,64.3,,
2005-05,-0.54,Texas,2.89,71.8,,
2005-06,-1.09,Texas,1.24,80.5,,
2005-07,-0.97,Texas,3.01,82.4,,
2005-08,-0.37,Texas,3.42,81.3,,
2005-09,-1.32,Texas,1.41,79.9,,
2005-10,-1.35,Texas,2.15,66.4,,
2005-11,-2.03,Texas,0.73,58.7,,
2005-12,-2.63,Texas,0.45,47.2,,
2006-01,-3.20,Texas,1.06,52.9,,
2006-02,-3.55,Texas,1.14,50.2,,
2006-03,-3.42,Texas,2.07,61.1,,
2006-04,-4.10,Texas,1.51,70.7,,
2006-05,-4.95,Texas,2.20,75.7,,
2006-06,-5.56,Texas,1.96,80.8,,
2006-07,-5.59,Texas,2.31,83.4,,
2006-08,-5.28,Texas,2.36,83.6,,
2006-09,0.14,Texas,3.27,74.1,,
2006-10,0.69,Texas,4.03,66.8,,
2006-11,0.01,Texas,0.72,57.9,,
2006-12,0.26,Texas,2.50,48.2,,
2007-01,1.23,Texas,3.55,42.5,,
2007-02,0.68,Texas,0.48,49.4,,
2007-03,1.84,Texas,4.47,61.9,,
2007-04,1.92,Texas,2.15,61.7,,
2007-05,2.96,Texas,5.54,71.4,,
2007-06,4.21,Texas,5.33,77.9,,
2007-07,6.44,Texas,5.37,79.0,,
2007-08,7.70,Texas,2.92,81.8,,
2007-09,-0.02,Texas,2.68,77.1,,
2007-10,-0.55,Texas,1.15,68.6,,
2007-11,-0.84,Texas,1.34,57.6,,
2007-12,-1.12,Texas,1.22,49.2,,
2008-01,-1.47,Texas,0.94,46.1,,
2008-02,-1.92,Texas,1.10,53.2,,
2008-03,-1.52,Texas,2.34,58.4,,
2008-04,-1.63,Texas,1.87,65.3,,
2008-05,-2.32,Texas,2.29,74.3,,
2008-06,-3.07,Texas,1.93,82.9,,
2008-07,-3.20,Texas,2.29,81.7,,
2008-08,-1.82,Texas,4.52,80.8,,
2008-09,-1.63,Texas,2.85,73.3,,
2008-10,-1.58,Texas,2.16,65.4,,
2008-11,-2.01,Texas,0.99,56.8,,
2008-12,-2.60,Texas,0.52,48.2,,
2009-01,-3.32,Texas,0.40,47.9,,
2009-02,-4.18,Texas,0.62,55.5,,
2009-03,-3.89,Texas,2.21,59.5,,
2009-04,-3.36,Texas,3.20,64.8,,
2009-05,-3.92,Texas,2.30,73.6,,
2009-06,-4.72,Texas,1.87,81.7,,
2009-07,-4.51,Texas,3.09,84.1,,
2009-08,-4.70,Texas,1.62,83.3,,
2009-09,0.54,Texas,4.20,74.1,,
2009-10,1.78,Texas,5.55,64.2,,
2009-11,1.44,Texas,1.26,57.3,,
2009-12,1.82,Texas,2.22,43.1,,
2010-01,2.29,Texas,2.37,44.4,,
2010-02,2.98,Texas,2.59,44.0,,
2010-03,2.97,Texas,1.87,54.8,,
2010-04,3.03,Texas,2.69,65.0,,
2010-05,2.35,Texas,2.27,73.8,,
2010-06,2.13,Texas,2.78,82.7,,
2010-07,3.17,Texas,5.12,81.4,,
2010-08,-0.46,Texas,1.28,84.4,,
2010-09,-0.02,Texas,4.31,77.7,,
2010-10,-0.78,Texas,0.76,67.2,,
2010-11,-1.25,Texas,1.04,56.6,,
2010-12,-1.84,Texas,0.73,49.2,,
2011-01,-1.96,Texas,1.55,45.0,,
2011-02,-2.50,Texas,0.65,48.7,,
2011-03,-3.39,Texas,0.27,61.8,,
2011-04,-4.47,Texas,0.70,70.3,,
2011-05,-5.39,Texas,1.56,74.1,,
2011-06,-6.56,Texas,0.98,85.2,,
2011-07,-7.33,Texas,0.74,87.0,,
2011-08,-7.86,Texas,0.74,88.2,,
2011-09,-8.06,Texas,1.14,77.9,,
2011-10,-7.39,Texas,2.23,66.9,,
2011-11,-7.08,Texas,1.28,56.9,,
2011-12,-5.91,Texas,2.86,46.1,,
2012-01,-5.17,Texas,2.27,50.4,,
2012-02,-4.40,Texas,2.29,51.8,,
2012-03,-3.54,Texas,3.07,63.2,,
2012-04,-3.77,Texas,1.27,70.2,,
2012-05,-3.84,Texas,2.88,75.5,,
2012-06,-4.14,Texas,1.86,82.4,,
2012-07,-3.94,Texas,2.70,83.4,,
2012-08,-4.01,Texas,1.84,83.7,,
2012-09,-3.31,Texas,3.95,76.6,,
2012-10,-3.71,Texas,0.69,65.9,,
2012-11,-4.38,Texas,0.31,59.0,,
2012-12,-4.61,Texas,0.97,51.1,,
2013-01,-4.08,Texas,2.46,47.9,,
2013-02,-4.13,Texas,1.21,51.7,,
2013-03,-4.31,Texas,0.66,57.2,,
2013-04,-4.19,Texas,1.77,63.0,,
2013-05,-4.48,Texas,2.42,72.5,,
2013-06,-4.84,Texas,2.33,81.8,,
2013-07,-4.40,Texas,3.10,81.3,,
2013-08,-4.67,Texas,1.41,83.3,,
2013-09,-3.95,Texas,4.05,78.2,,
2013-10,-3.26,Texas,3.31,66.7,,
2013-11,-2.77,Texas,1.94,52.9,,
2013-12,-2.59,Texas,1.36,44.8,,
2014-01,-2.94,Texas,0.37,44.5,,
2014-02,-3.20,Texas,0.73,48.4,,
2014-03,-3.10,Texas,1.11,54.8,,
2014-04,-3.49,Texas,0.98,65.4,,
2014-05,-3.06,Texas,4.10,72.0,,
2014-06,-3.14,Texas,3.01,80.6,,
2014-07,-3.02,Texas,2.58,81.7,,
2014-08,-3.20,Texas,1.73,82.6,,
2014-09,-2.72,Texas,3.59,76.4,,
2014-10,-2.92,Texas,1.76,69.6,,
2014-11,0.59,Texas,2.83,51.5,,
2014-12,0.22,Texas,1.22,50.7,,
2015-01,0.74,Texas,2.67,44.0,,
2015-02,0.51,Texas,1.09,48.2,,
2015-03,1.48,Texas,3.47,56.2,,
2015-04,2.20,Texas,3.96,66.6,,
2015-05,4.75,Texas,9.05,71.6,,
2015-06,5.13,Texas,3.72,79.3,,
2015-07,5.16,Texas,1.85,83.2,,
2015-08,4.19,Texas,1.43,83.3,,
2015-09,2.82,Texas,1.43,79.2,,
2015-10,3.86,Texas,6.17,69.2,,
2015-11,4.64,Texas,3.87,57.3,,
2015-12,4.85,Texas,2.52,51.5,,
2016-01,4.45,Texas,0.95,46.4,,
2016-02,3.76,Texas,1.06,54.4,,
2016-03,3.85,Texas,2.85,61.2,,
2016-04,4.50,Texas,4.30,66.1,,
2016-05,4.96,Texas,4.86,71.6,,
2016-06,5.15,Texas,3.37,80.1,,
2016-07,4.70,Texas,1.31,85.4,,
2016-08,5.75,Texas,5.33,81.5,,
2016-09,-0.17,Texas,2.96,77.6,,
2016-10,-1.13,Texas,0.67,70.9,,
2016-11,-1.14,Texas,2.34,61.0,,
2016-12,-1.00,Texas,2.10,49.6,,
2017-01,-0.81,Texas,2.28,50.8,,
2017-02,-1.11,Texas,1.71,58.4,,
2017-03,-1.31,Texas,1.88,63.6,,
2017-04,-1.15,Texas,2.75,67.1,,
2017-05,-1.50,Texas,2.54,72.0,,
2017-06,-1.55,Texas,3.11,80.6,,
2017-07,-1.62,Texas,2.46,83.6,,
2017-08,2.47,Texas,7.00,80.6,,
2017-09,-0.17,Texas,2.61,76.5,,
2017-10,-0.67,Texas,1.25,66.5,,
2017-11,-1.50,Texas,0.73,60.3,,
2017-12,-1.40,Texas,1.96,47.8,,
2018-01,-1.83,Texas,0.64,43.8,,
2018-02,-1.53,Texas,2.43,52.3,,
2018-03,-1.54,Texas,1.96,61.7,,
2018-04,-1.87,Texas,1.05,63.0,,
2018-05,-2.92,Texas,2.08,78.0,,
2018-06,-3.49,Texas,2.49,83.9,,
2018-07,-3.75,Texas,2.15,84.5,,
2018-08,-3.69,Texas,2.17,83.0,,
2018-09,1.50,Texas,6.71,76.2,,
2018-10,3.38,Texas,6.92,65.4,,
2018-11,3.58,Texas,1.78,51.9,,
2018-12,4.56,Texas,3.34,48.3,,
2019-01,4.44,Texas,1.50,47.2,,
2019-02,3.80,Texas,0.92,51.9,,
2019-03,3.32,Texas,1.21,55.7,,
2019-04,3.74,Texas,3.58,65.0,,
2019-05,4.38,Texas,5.23,72.5,,
2019-06,5.03,Texas,4.27,79.1,,
2019-07,4.99,Texas,1.29,82.8,,
2019-08,-0.62,Texas,1.42,85.9,,
2019-09,-1.20,Texas,2.43,81.5,,
2019-10,-0.97,Texas,2.71,65.2,,
2019-11,-1.05,Texas,1.42,53.2,,
2019-12,-1.57,Texas,0.88,50.7,,
2020-01,-1.63,Texas,1.96,50.7,,
2020-02,-1.52,Texas,1.90,49.4,,
2020-03,-1.01,Texas,3.17,63.2,,
2020-04,-1.10,Texas,1.86,65.1,,
2020-05,-1.19,Texas,3.54,74.6,,
2020-06,-1.61,Texas,2.15,80.7,,
2020-07,-1.87,Texas,2.28,85.2,,
2020-08,-2.48,Texas,1.32,84.4,,
2020-09,-1.68,Texas,4.21,74.1,,
2020-10,-2.12,Texas,1.01,65.9,,
2020-11,-2.72,Texas,0.95,60.6,,
2020-12,-2.60,Texas,1.82,48.5,,
2021-01,-2.51,Texas,1.70,47.3,,
2021-02,-2.57,Texas,0.99,44.0,,
2021-03,-2.68,Texas,1.31,59.4,,
2021-04,-2.51,Texas,2.14,63.7,,
2021-05,1.08,Texas,6.19,71.9,,
2021-06,1.44,Texas,4.05,80.3,,
2021-07,2.27,Texas,4.00,80.9,,
2021-08,2.53,Texas,2.79,81.9,,
2021-09,-0.84,Texas,1.41,78.2,,
2021-10,-0.95,Texas,2.42,69.8,,
2021-11,-1.37,Texas,1.16,57.3,,
2021-12,-2.43,Texas,0.63,59.1,,
2022-01,-2.94,Texas,0.69,45.8,,
2022-02,-3.17,Texas,1.07,45.9,,
2022-03,-3.20,Texas,1.23,57.1,,
2022-04,-3.83,Texas,1.29,68.8,,
2022-05,-4.87,Texas,2.32,78.0,,
2022-06,-5.86,Texas,1.41,83.8,,
2022-07,-6.57,Texas,1.03,87.2,,
2022-08,-5.08,Texas,4.33,83.3,,
2022-09,-5.44,Texas,1.41,77.8,,
2022-10,-4.97,Texas,2.36,66.5,,
2022-11,-4.03,Texas,2.73,54.0,,
2022-12,-3.86,Texas,1.36,50.0,,
2023-01,-3.82,Texas,1.39,51.6,,
2023-02,-3.83,Texas,1.23,52.1,,
2023-03,-3.87,Texas,1.31,60.5,,
1993-02,3.03,Utah,2.36,28.1,,
1993-03,3.08,Utah,1.52,40.4,,
1993-04,2.64,Utah,0.82,45.3,,
1993-05,2.91,Utah,1.57,57.2,,
1993-06,3.21,Utah,0.95,61.4,,
1993-07,3.13,Utah,0.59,67.9,,
1993-08,3.08,Utah,1.19,67.8,,
1993-09,2.33,Utah,0.39,60.5,,
1993-10,2.74,Utah,1.95,48.0,,
1993-11,0.01,Utah,0.79,32.1,,
1993-12,-0.46,Utah,0.49,27.7,,
1994-01,-0.98,Utah,0.48,30.9,,
1994-02,-0.69,Utah,1.58,29.8,,
1994-03,-1.34,Utah,0.83,42.4,,
1994-04,-0.93,Utah,1.85,47.5,,
1994-05,-1.29,Utah,0.79,57.8,,
1994-06,-2.11,Utah,0.12,69.4,,
1994-07,-3.05,Utah,0.32,74.1,,
1994-08,-3.07,Utah,1.23,73.2,,
1994-09,0.01,Utah,1.18,63.4,,
1994-10,0.75,Utah,2.07,47.6,,
1994-11,1.44,Utah,1.77,30.6,,
1994-12,1.27,Utah,0.90,29.4,,
1995-01,1.81,Utah,1.73,29.4,,
1995-02,1.45,Utah,0.90,39.3,,
1995-03,2.08,Utah,2.40,39.6,,
1995-04,2.50,Utah,1.74,44.0,,
1995-05,4.15,Utah,3.06,50.6,,
1995-06,5.15,Utah,1.63,59.9,,
1995-07,6.01,Utah,0.75,69.9,,
1995-08,5.69,Utah,0.93,71.8,,
1995-09,-0.17,Utah,0.71,62.6,,
1995-10,-0.83,Utah,0.25,49.1,,
1995-11,-1.53,Utah,0.54,41.9,,
1995-12,-1.70,Utah,0.91,31.9,,
1996-01,-1.44,Utah,1.52,29.2,,
1996-02,-1.28,Utah,1.42,34.1,,
1996-03,-1.38,Utah,1.33,40.0,,
1996-04,-1.58,Utah,0.84,46.4,,
1996-05,-1.47,Utah,1.36,56.9,,
1996-06,-1.92,Utah,0.37,67.9,,
1996-07,-2.31,Utah,0.84,74.2,,
1996-08,-3.11,Utah,0.31,71.7,,
1996-09,0.30,Utah,1.31,59.0,,
1996-10,0.47,Utah,1.39,48.0,,
1996-11,0.85,Utah,1.78,37.6,,
1996-12,1.21,Utah,1.71,30.0,,
1997-01,2.31,Utah,2.47,27.3,,
1997-02,2.49,Utah,1.00,29.5,,
1997-03,1.62,Utah,0.32,41.6,,
1997-04,2.17,Utah,1.85,42.8,,
1997-05,2.13,Utah,1.11,58.0,,
1997-06,2.68,Utah,1.27,65.2,,
1997-07,2.92,Utah,1.09,69.8,,
1997-08,3.60,Utah,2.04,70.2,,
1997-09,5.06,Utah,2.96,61.7,,
1997-10,4.55,Utah,1.09,48.4,,
1997-11,3.93,Utah,0.95,37.3,,
1997-12,3.12,Utah,0.65,26.4,,
1998-01,2.85,Utah,1.33,31.8,,
1998-02,3.44,Utah,2.33,31.5,,
1998-03,3.41,Utah,1.61,38.1,,
1998-04,3.41,Utah,1.34,43.4,,
1998-05,3.44,Utah,1.19,53.7,,
1998-06,4.42,Utah,1.83,60.0,,
1998-07,5.45,Utah,1.49,73.6,,
1998-08,4.94,Utah,0.82,71.6,,
1998-09,5.11,Utah,1.73,63.0,,
1998-10,5.37,Utah,2.10,47.8,,
1998-11,4.76,Utah,1.03,38.0,,
1998-12,3.91,Utah,0.60,27.0,,
1999-01,3.44,Utah,1.05,31.9,,
1999-02,2.86,Utah,0.93,34.0,,
1999-03,1.59,Utah,0.41,41.9,,
1999-04,2.59,Utah,2.60,41.7,,
1999-05,2.67,Utah,1.31,52.8,,
1999-06,2.85,Utah,1.13,64.0,,
1999-07,3.21,Utah,1.50,71.7,,
1999-08,3.63,Utah,1.81,69.1,,
1999-09,-0.05,Utah,0.80,59.8,,
1999-10,-0.95,Utah,0.12,51.8,,
1999-11,-1.93,Utah,0.22,42.4,,
1999-12,-2.36,Utah,0.55,28.8,,
2000-01,-2.19,Utah,1.42,31.9,,
2000-02,-1.80,Utah,1.92,36.0,,
2000-03,-1.84,Utah,1.29,38.8,,
2000-04,-2.52,Utah,0.58,51.0,,
2000-05,-2.93,Utah,0.93,59.3,,
2000-06,-3.44,Utah,0.49,67.3,,
2000-07,-4.21,Utah,0.31,74.0,,
2000-08,-3.79,Utah,1.57,73.0,,
2000-09,-3.56,Utah,0.93,62.0,,
2000-10,-1.99,Utah,2.77,49.1,,
2000-11,-1.83,Utah,0.68,29.8,,
2000-12,-1.94,Utah,0.64,30.4,,
2001-01,-1.80,Utah,1.02,26.3,,
2001-02,-1.47,Utah,1.24,31.7,,
2001-03,-1.58,Utah,1.24,41.4,,
2001-04,-1.28,Utah,1.49,47.0,,
2001-05,-1.64,Utah,0.65,59.3,,
2001-06,-2.02,Utah,0.37,67.1,,
2001-07,-2.22,Utah,0.95,72.9,,
2001-08,-2.15,Utah,1.27,72.4,,
2001-09,-2.72,Utah,0.31,65.2,,
2001-10,-3.11,Utah,0.51,52.2,,
2001-11,-2.67,Utah,1.52,39.3,,
2001-12,-2.46,Utah,1.12,25.0,,
2002-01,-2.81,Utah,0.43,26.1,,
2002-02,-3.32,Utah,0.28,29.0,,
2002-03,-3.54,Utah,0.80,36.0,,
2002-04,-3.85,Utah,0.87,49.7,,
2002-05,-4.58,Utah,0.38,56.3,,
2002-06,-5.48,Utah,0.15,68.7,,
2002-07,-6.10,Utah,0.61,76.2,,
2002-08,-6.60,Utah,0.29,70.7,,
2002-09,-4.86,Utah,2.27,61.0,,
2002-10,-4.16,Utah,1.32,47.0,,
2002-11,-3.89,Utah,0.93,35.9,,
2002-12,-3.93,Utah,0.71,29.3,,
2003-01,-4.46,Utah,0.40,35.2,,
2003-02,-4.12,Utah,1.47,31.0,,
2003-03,-4.12,Utah,1.33,40.3,,
2003-04,-4.01,Utah,0.93,45.8,,
2003-05,-4.04,Utah,1.08,57.4,,
2003-06,-4.38,Utah,0.56,66.0,,
2003-07,-5.08,Utah,0.39,77.2,,
2003-08,-4.93,Utah,1.19,72.7,,
2003-09,-4.85,Utah,0.64,62.2,,
2003-10,-5.22,Utah,0.43,55.0,,
2003-11,-4.41,Utah,1.35,34.1,,
2003-12,-3.50,Utah,1.76,30.3,,
2004-01,-3.45,Utah,0.60,24.2,,
2004-02,-2.45,Utah,1.89,27.8,,
2004-03,-3.27,Utah,0.33,45.6,,
2004-04,-2.74,Utah,1.82,48.0,,
2004-05,-2.95,Utah,0.63,57.0,,
2004-06,-2.99,Utah,0.66,66.1,,
2004-07,-3.09,Utah,0.82,72.2,,
2004-08,-3.11,Utah,0.89,68.6,,
2004-09,0.20,Utah,1.22,60.2,,
2004-10,1.89,Utah,3.43,48.9,,
2004-11,2.37,Utah,1.69,35.7,,
2004-12,2.57,Utah,1.29,30.1,,
2005-01,4.05,Utah,2.76,32.6,,
2005-02,4.75,Utah,1.61,33.5,,
2005-03,4.78,Utah,1.63,39.0,,
2005-04,4.82,Utah,1.75,45.9,,
2005-05,5.07,Utah,1.74,56.0,,
2005-06,5.71,Utah,1.43,61.8,,
2005-07,5.61,Utah,0.41,74.8,,
2005-08,5.23,Utah,1.32,69.0,,
2005-09,-0.03,Utah,0.92,60.8,,
2005-10,0.10,Utah,1.38,50.4,,
2005-11,-0.53,Utah,0.65,39.0,,
2005-12,-0.67,Utah,1.08,29.2,,
2006-01,-0.60,Utah,1.35,29.9,,
2006-02,-1.07,Utah,0.56,31.5,,
2006-03,-0.34,Utah,2.40,36.3,,
2006-04,-0.49,Utah,1.16,48.4,,
2006-05,-1.13,Utah,0.42,58.9,,
2006-06,-1.66,Utah,0.42,68.8,,
2006-07,-1.86,Utah,1.21,75.0,,
2006-08,-2.10,Utah,0.90,69.7,,
2006-09,0.42,Utah,1.40,58.1,,
2006-10,1.90,Utah,3.08,47.3,,
2006-11,-0.26,Utah,0.70,38.2,,
2006-12,-0.38,Utah,0.81,27.9,,
2007-01,-0.73,Utah,0.53,22.4,,
2007-02,-0.79,Utah,1.05,34.3,,
2007-03,-1.46,Utah,0.82,43.0,,
2007-04,-1.80,Utah,0.91,48.3,,
2007-05,-2.39,Utah,0.68,57.7,,
2007-06,-3.08,Utah,0.39,68.2,,
2007-07,-3.54,Utah,0.91,76.2,,
2007-08,-3.51,Utah,1.21,72.8,,
2007-09,-2.87,Utah,1.40,61.7,,
2007-10,-2.83,Utah,0.85,48.9,,
2007-11,-3.44,Utah,0.33,40.6,,
2007-12,-2.48,Utah,2.20,24.6,,
2008-01,-1.83,Utah,1.67,22.8,,
2008-02,-1.20,Utah,1.53,30.5,,
2008-03,-1.38,Utah,0.67,37.2,,
2008-04,-1.61,Utah,0.42,43.1,,
2008-05,-1.36,Utah,1.07,52.8,,
2008-06,-1.22,Utah,0.65,65.0,,
2008-07,-1.53,Utah,0.53,74.1,,
2008-08,-1.79,Utah,0.92,71.6,,
2008-09,-2.00,Utah,0.62,61.9,,
2008-10,-2.14,Utah,0.82,50.4,,
2008-11,-2.25,Utah,1.07,40.9,,
2008-12,-1.73,Utah,1.69,27.0,,
2009-01,-1.60,Utah,1.12,29.5,,
2009-02,-1.59,Utah,0.98,33.1,,
2009-03,-1.96,Utah,0.79,39.2,,
2009-04,-1.51,Utah,1.56,45.3,,
2009-05,-1.48,Utah,1.23,58.7,,
2009-06,-0.80,Utah,1.74,62.0,,
2009-07,-1.03,Utah,0.49,73.2,,
2009-08,-1.71,Utah,0.39,69.7,,
2009-09,-1.90,Utah,0.75,64.3,,
2009-10,-1.84,Utah,0.79,45.7,,
2009-11,-2.39,Utah,0.40,39.0,,
2009-12,0.12,Utah,1.56,21.6,,
2010-01,0.32,Utah,1.58,27.0,,
2010-02,0.26,Utah,1.11,29.9,,
2010-03,0.14,Utah,1.30,38.0,,
2010-04,0.34,Utah,1.39,44.7,,
2010-05,0.70,Utah,1.24,50.2,,
2010-06,0.85,Utah,0.79,65.4,,
2010-07,0.71,Utah,0.83,73.1,,
2010-08,0.82,Utah,1.38,69.3,,
2010-09,-0.74,Utah,0.26,63.8,,
2010-10,0.96,Utah,2.57,51.1,,
2010-11,1.24,Utah,1.40,34.8,,
2010-12,2.94,Utah,3.38,32.5,,
2011-01,2.67,Utah,0.39,25.4,,
2011-02,3.03,Utah,1.21,28.6,,
2011-03,2.97,Utah,1.27,39.4,,
2011-04,3.54,Utah,2.02,43.5,,
2011-05,4.88,Utah,2.81,50.8,,
2011-06,5.08,Utah,0.54,63.3,,
2011-07,6.08,Utah,1.72,71.8,,
2011-08,5.70,Utah,0.96,72.5,,
2011-09,5.12,Utah,0.96,63.2,,
2011-10,4.76,Utah,1.42,50.0,,
2011-11,-0.14,Utah,0.90,36.0,,
2011-12,-0.66,Utah,0.51,26.8,,
2012-01,-0.88,Utah,0.97,31.0,,
2012-02,-1.02,Utah,1.04,31.7,,
2012-03,-1.82,Utah,0.73,42.6,,
2012-04,-2.44,Utah,0.73,49.6,,
2012-05,-3.48,Utah,0.28,58.0,,
2012-06,-4.60,Utah,0.03,68.7,,
2012-07,-4.59,Utah,1.41,73.2,,
2012-08,-4.59,Utah,1.07,73.0,,
2012-09,-4.24,Utah,1.04,63.6,,
2012-10,-4.07,Utah,0.96,50.9,,
2012-11,-4.32,Utah,0.67,41.2,,
2012-12,-3.62,Utah,1.76,27.8,,
2013-01,-3.46,Utah,1.01,19.7,,
2013-02,-3.68,Utah,0.52,27.6,,
2013-03,-4.15,Utah,0.73,41.0,,
2013-04,-3.76,Utah,1.28,45.0,,
2013-05,-3.76,Utah,0.97,56.0,,
2013-06,-4.66,Utah,0.02,69.2,,
2013-07,-4.56,Utah,1.50,74.6,,
2013-08,-4.17,Utah,1.40,71.0,,
2013-09,-2.25,Utah,2.74,61.4,,
2013-10,-2.03,Utah,1.01,46.4,,
2013-11,-2.01,Utah,1.02,38.0,,
2013-12,-2.01,Utah,1.01,23.1,,
2014-01,-2.36,Utah,0.61,30.4,,
2014-02,-2.57,Utah,1.06,35.7,,
2014-03,-3.00,Utah,0.99,41.0,,
2014-04,-3.09,Utah,0.94,46.7,,
2014-05,-3.30,Utah,1.02,56.5,,
2014-06,-4.03,Utah,0.24,66.0,,
2014-07,-4.20,Utah,1.14,74.6,,
2014-08,-2.75,Utah,2.46,67.7,,
2014-09,-1.14,Utah,2.66,64.2,,
2014-10,-1.96,Utah,0.20,53.1,,
2014-11,-2.15,Utah,0.75,37.7,,
2014-12,-1.98,Utah,1.26,31.7,,
2015-01,-2.09,Utah,0.92,32.1,,
2015-02,-2.77,Utah,0.63,38.9,,
2015-03,-3.61,Utah,0.85,44.9,,
2015-04,-3.76,Utah,0.98,47.1,,
2015-05,-2.30,Utah,3.20,53.8,,
2015-06,-2.55,Utah,0.97,70.0,,
2015-07,-2.36,Utah,1.46,70.1,,
2015-08,-2.22,Utah,1.27,71.0,,
2015-09,-2.28,Utah,0.88,65.5,,
2015-10,-1.84,Utah,1.80,54.3,,
2015-11,-1.61,Utah,1.07,34.5,,
2015-12,-1.32,Utah,1.38,26.6,,
2016-01,-0.95,Utah,1.42,26.6,,
2016-02,-1.20,Utah,0.62,33.7,,
2016-03,-1.50,Utah,1.20,42.2,,
2016-04,-1.17,Utah,1.70,47.9,,
2016-05,-0.83,Utah,1.36,54.4,,
2016-06,-1.27,Utah,0.33,70.9,,
2016-07,-1.92,Utah,0.62,73.7,,
2016-08,-2.15,Utah,0.94,70.1,,
2016-09,0.91,Utah,2.08,61.1,,
2016-10,-0.43,Utah,0.89,53.2,,
2016-11,-0.85,Utah,0.95,41.6,,
2016-12,0.44,Utah,1.93,27.4,,
2017-01,1.67,Utah,2.76,25.9,,
2017-02,1.96,Utah,1.54,36.5,,
2017-03,-0.04,Utah,1.59,45.3,,
2017-04,0.07,Utah,1.17,46.0,,
2017-05,-0.16,Utah,0.64,55.6,,
2017-06,-0.38,Utah,0.16,69.5,,
2017-07,-0.41,Utah,1.39,75.0,,
2017-08,-0.76,Utah,0.94,71.6,,
2017-09,-0.22,Utah,1.54,60.7,,
2017-10,-0.90,Utah,0.18,48.1,,
2017-11,-1.70,Utah,0.53,43.0,,
2017-12,-2.30,Utah,0.39,31.4,,
2018-01,-2.69,Utah,0.86,32.8,,
2018-02,-3.09,Utah,0.83,32.2,,
2018-03,-3.31,Utah,1.29,39.2,,
2018-04,-3.65,Utah,0.86,49.0,,
2018-05,-4.06,Utah,1.14,58.3,,
2018-06,-5.19,Utah,0.05,69.1,,
2018-07,-5.72,Utah,0.84,76.1,,
2018-08,-5.66,Utah,1.02,72.4,,
2018-09,-6.15,Utah,0.08,65.8,,
2018-10,1.39,Utah,2.93,47.5,,
2018-11,1.24,Utah,0.85,35.0,,
2018-12,1.00,Utah,0.83,27.4,,
2019-01,1.32,Utah,1.51,27.0,,
